EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,Education,BusinessTravel,DistanceFromHome,MonthlyIncome,PercentSalaryHike,StockOptionLevel,OverTime,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,PerformanceRating,JobInvolvement,JobLevel,NumCompaniesWorked,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
1508,48,Male,Married,Research & Development,Research Scientist,Human Resources,4,Travel_Rarely,19,15114,20,1,No,4,4,1,1,3,1,5,3,29,2,29,18,5,14,Yes
1509,33,Male,Single,Human Resources,Human Resources,Life Sciences,1,Travel_Rarely,7,9399,17,0,Yes,2,2,1,3,4,1,4,5,19,6,8,3,4,2,Yes
1510,49,Female,Divorced,Research & Development,Manager,Marketing,1,Non-Travel,6,6633,13,2,No,2,3,1,1,3,1,1,2,31,5,31,9,5,14,Yes
1511,49,Male,Divorced,Research & Development,Healthcare Representative,Life Sciences,3,Travel_Rarely,18,6755,22,0,No,1,2,1,2,3,2,4,5,23,2,7,2,2,7,No
1512,51,Male,Divorced,Research & Development,Healthcare Representative,Marketing,5,Travel_Rarely,19,11825,13,2,Yes,4,1,2,2,3,3,4,8,27,4,23,3,4,0,Yes
1513,28,Female,Divorced,Human Resources,Manager,Other,3,Travel_Rarely,11,5117,23,1,No,1,3,1,1,3,3,4,8,27,6,10,10,3,7,No
1514,27,Female,Divorced,Research & Development,Manager,Medical,2,Non-Travel,29,2518,24,3,Yes,4,2,4,4,3,2,5,9,9,3,9,3,4,6,Yes
1515,32,Male,Married,Sales,Sales Representative,Marketing,2,Travel_Frequently,12,17346,14,3,No,1,2,1,2,4,2,2,2,31,5,14,14,2,8,No
1516,34,Female,Married,Sales,Sales Representative,Human Resources,1,Travel_Rarely,29,3600,25,3,No,2,3,2,3,3,1,4,2,29,1,16,16,1,16,Yes
1517,57,Male,Single,Research & Development,Laboratory Technician,Medical,4,Travel_Rarely,26,14237,20,3,No,3,2,4,1,3,3,5,3,20,4,13,12,7,11,Yes
1518,35,Male,Divorced,Research & Development,Manager,Other,2,Non-Travel,10,19579,16,3,Yes,2,2,4,3,3,4,2,6,17,2,17,16,6,7,Yes
1519,26,Female,Divorced,Human Resources,Human Resources,Technical Degree,2,Travel_Frequently,13,4554,11,1,No,1,4,2,4,3,4,1,2,8,6,8,8,9,7,No
1520,42,Female,Divorced,Sales,Manager,Medical,3,Travel_Rarely,12,17193,16,1,No,1,1,4,1,3,2,4,9,24,3,24,16,7,5,Yes
1521,57,Male,Single,Research & Development,Laboratory Technician,Marketing,3,Travel_Frequently,21,16253,18,3,No,3,3,2,2,3,2,3,7,31,0,15,5,6,2,No
1522,31,Male,Divorced,Research & Development,Laboratory Technician,Medical,2,Travel_Rarely,10,17194,22,0,No,4,4,3,3,4,3,5,7,24,3,13,2,3,1,No
1523,42,Male,Married,Human Resources,Human Resources,Other,1,Travel_Frequently,20,2742,25,3,Yes,1,2,3,2,3,3,1,5,24,3,24,19,10,13,No
1524,39,Female,Divorced,Research & Development,Laboratory Technician,Medical,3,Travel_Rarely,18,2306,25,2,No,1,3,1,2,3,4,1,3,25,5,3,3,4,3,No
1525,47,Female,Single,Research & Development,Research Scientist,Other,2,Travel_Rarely,4,4849,18,2,No,1,3,1,1,3,3,1,4,35,5,29,7,8,5,No
1526,37,Male,Married,Research & Development,Manager,Technical Degree,4,Travel_Frequently,28,13360,16,2,No,3,1,1,3,3,1,5,1,16,6,16,16,14,3,No
1527,38,Female,Married,Research & Development,Research Scientist,Marketing,3,Travel_Rarely,24,13768,16,2,No,2,1,1,4,3,2,2,5,26,6,20,8,9,4,Yes
1528,49,Male,Married,Sales,Manager,Human Resources,2,Travel_Rarely,5,14032,23,3,No,1,3,2,2,3,4,3,2,25,2,25,0,1,12,No
1529,38,Female,Divorced,Sales,Sales Representative,Medical,5,Travel_Rarely,5,5195,13,2,No,3,1,3,1,3,4,2,5,37,6,20,12,0,8,No
1530,52,Male,Single,Research & Development,Research Scientist,Life Sciences,3,Travel_Rarely,29,19939,24,0,Yes,1,1,2,1,3,1,4,4,34,2,3,1,2,3,Yes
1531,49,Male,Single,Research & Development,Healthcare Representative,Human Resources,5,Travel_Frequently,28,19689,12,3,No,4,2,4,4,3,3,3,1,29,5,29,9,4,8,No
1532,47,Male,Divorced,Human Resources,Manager,Medical,3,Travel_Rarely,12,8619,17,2,No,3,1,4,1,3,3,2,4,29,5,29,18,3,15,No
1533,56,Female,Single,Human Resources,Human Resources,Human Resources,3,Travel_Rarely,26,10280,18,3,No,1,1,4,2,3,2,4,4,21,1,21,16,9,11,No
1534,29,Male,Married,Research & Development,Research Scientist,Life Sciences,5,Travel_Rarely,3,3642,20,3,No,3,4,4,1,4,1,3,8,12,1,10,10,2,1,Yes
1535,58,Male,Married,Research & Development,Laboratory Technician,Human Resources,1,Travel_Rarely,29,10369,23,3,No,1,2,4,3,3,4,5,7,14,4,1,1,1,1,Yes
1536,35,Female,Single,Human Resources,Human Resources,Human Resources,2,Travel_Rarely,8,15296,24,1,No,2,2,3,3,4,1,4,6,25,5,11,10,11,11,No
1537,38,Male,Single,Research & Development,Research Scientist,Life Sciences,1,Travel_Frequently,22,16438,16,2,Yes,1,3,2,2,3,4,2,2,32,0,20,9,10,4,No
1538,30,Male,Divorced,Sales,Sales Executive,Life Sciences,1,Travel_Rarely,2,16674,15,1,No,3,1,4,3,3,1,3,9,14,1,12,6,7,5,Yes
1539,38,Male,Divorced,Research & Development,Healthcare Representative,Life Sciences,2,Travel_Frequently,18,5757,14,0,No,4,4,1,4,3,3,4,3,38,2,17,9,7,16,No
1540,25,Female,Divorced,Sales,Manager,Technical Degree,4,Travel_Rarely,9,3994,11,0,Yes,4,4,3,1,3,4,4,5,13,3,7,0,1,7,No
1541,57,Male,Divorced,Human Resources,Human Resources,Other,1,Travel_Rarely,13,16226,19,1,Yes,4,2,1,2,3,2,5,2,18,6,6,6,7,6,No
1542,24,Male,Divorced,Research & Development,Laboratory Technician,Other,1,Travel_Rarely,7,2271,21,2,No,1,1,3,4,3,1,4,8,27,6,0,0,1,0,Yes
1543,40,Male,Divorced,Sales,Sales Representative,Life Sciences,1,Travel_Rarely,10,2813,20,3,Yes,2,4,3,1,3,3,3,7,23,4,22,12,5,12,No
1544,49,Female,Married,Research & Development,Research Scientist,Other,4,Travel_Frequently,9,19845,14,0,No,1,3,1,4,3,4,1,5,32,1,22,1,2,11,No
1545,28,Male,Single,Research & Development,Healthcare Representative,Human Resources,3,Travel_Rarely,22,9475,12,0,Yes,4,1,1,2,3,3,3,3,11,3,10,10,2,5,No
1546,39,Male,Divorced,Research & Development,Healthcare Representative,Life Sciences,5,Travel_Rarely,15,5396,14,0,No,3,1,4,2,4,1,3,6,9,3,5,2,3,5,No
1547,39,Female,Married,Sales,Manager,Medical,5,Non-Travel,5,10283,23,2,No,4,1,1,4,3,2,5,2,6,1,5,5,6,5,No
1548,42,Male,Single,Research & Development,Laboratory Technician,Life Sciences,4,Travel_Rarely,12,14318,21,1,No,3,4,2,1,3,2,5,9,7,0,7,7,6,6,No
1549,39,Male,Single,Research & Development,Healthcare Representative,Life Sciences,1,Travel_Rarely,1,18200,15,1,Yes,2,2,3,3,3,1,4,7,21,0,21,5,6,4,Yes
1550,45,Female,Single,Research & Development,Manager,Other,5,Non-Travel,12,1082,12,2,Yes,3,2,3,3,4,4,5,0,21,4,21,8,9,13,No
1551,46,Male,Divorced,Research & Development,Research Scientist,Marketing,4,Travel_Rarely,22,2920,17,0,No,1,3,4,4,3,3,4,2,19,0,18,10,0,17,No
1552,30,Female,Divorced,Research & Development,Manager,Human Resources,2,Travel_Frequently,6,8817,13,2,No,1,4,3,2,3,3,1,4,12,4,12,1,2,3,No
1553,35,Female,Divorced,Research & Development,Healthcare Representative,Other,5,Travel_Rarely,19,12683,24,2,No,1,1,1,1,3,4,2,4,17,2,17,8,6,0,Yes
1554,19,Male,Single,Research & Development,Manager,Human Resources,2,Travel_Rarely,19,12336,25,1,Yes,3,3,3,1,3,1,5,9,35,1,1,1,2,1,No
1555,46,Male,Single,Research & Development,Laboratory Technician,Medical,1,Travel_Rarely,16,16596,18,2,No,1,3,3,2,3,3,5,1,28,3,28,18,5,12,No
1556,38,Female,Married,Research & Development,Healthcare Representative,Technical Degree,5,Travel_Rarely,19,3093,14,2,No,1,2,1,3,3,3,1,9,28,4,20,17,5,3,No
1557,32,Female,Married,Sales,Sales Representative,Marketing,4,Travel_Rarely,3,13905,22,0,No,1,1,1,1,4,1,5,7,35,6,14,4,5,12,Yes
1558,44,Male,Married,Sales,Sales Representative,Medical,3,Travel_Rarely,23,9367,21,3,Yes,2,1,3,4,4,3,1,4,38,0,9,9,10,3,Yes
1559,48,Male,Married,Research & Development,Healthcare Representative,Medical,5,Travel_Frequently,10,6285,15,0,No,3,4,2,3,3,4,4,6,30,6,30,11,1,2,No
1560,32,Female,Single,Research & Development,Healthcare Representative,Human Resources,5,Travel_Frequently,27,11896,13,1,No,3,4,1,4,3,4,5,6,36,4,11,3,2,7,No
1561,40,Male,Divorced,Research & Development,Research Scientist,Marketing,5,Travel_Rarely,18,5937,23,3,No,4,4,2,3,3,1,5,4,22,5,22,14,2,7,No
1562,41,Male,Divorced,Sales,Sales Executive,Human Resources,5,Travel_Rarely,26,17753,21,0,No,3,3,2,2,4,1,4,7,23,4,23,10,11,16,No
1563,30,Female,Divorced,Sales,Manager,Technical Degree,4,Travel_Rarely,13,19202,15,2,Yes,2,1,4,4,3,4,5,8,22,0,12,12,2,12,No
1564,39,Male,Divorced,Sales,Sales Representative,Human Resources,4,Travel_Frequently,26,19485,19,2,No,3,2,2,4,3,1,3,3,21,5,8,4,1,3,No
1565,54,Female,Married,Research & Development,Laboratory Technician,Life Sciences,3,Travel_Rarely,18,13977,21,3,No,2,3,4,2,4,4,1,3,31,5,20,5,6,5,Yes
1566,50,Female,Single,Research & Development,Healthcare Representative,Human Resources,4,Travel_Rarely,3,19163,23,3,No,2,3,2,4,4,4,2,7,11,0,11,11,5,5,Yes
1567,20,Male,Divorced,Research & Development,Laboratory Technician,Life Sciences,4,Travel_Rarely,26,8674,24,2,No,3,2,4,3,3,4,3,0,21,5,2,2,1,2,No
1568,36,Female,Single,Research & Development,Healthcare Representative,Medical,1,Non-Travel,28,18748,12,1,Yes,4,2,1,1,3,3,2,3,18,1,18,13,2,3,No
1569,40,Male,Married,Human Resources,Human Resources,Technical Degree,1,Travel_Rarely,23,4676,17,0,No,1,4,3,1,3,1,3,5,14,3,14,3,4,8,No
1570,46,Male,Married,Sales,Sales Representative,Other,2,Travel_Rarely,3,3426,25,2,No,1,2,3,2,3,3,3,3,15,6,1,1,2,1,No
1571,47,Male,Divorced,Research & Development,Research Scientist,Life Sciences,3,Travel_Rarely,23,3962,25,0,No,3,2,4,3,3,1,3,5,29,1,29,11,3,6,No
1572,56,Male,Divorced,Research & Development,Healthcare Representative,Technical Degree,1,Travel_Frequently,25,1859,20,0,No,3,2,1,4,3,2,1,4,17,1,17,14,6,13,No
1573,42,Female,Married,Research & Development,Laboratory Technician,Human Resources,3,Travel_Frequently,27,13048,18,0,Yes,2,2,4,4,3,3,2,8,3,0,2,2,3,2,No
1574,54,Female,Married,Research & Development,Laboratory Technician,Other,3,Travel_Frequently,26,5138,13,0,No,3,4,4,1,3,3,4,9,36,0,6,6,7,0,Yes
1575,25,Female,Single,Research & Development,Manager,Human Resources,5,Travel_Frequently,12,3424,21,1,No,2,3,1,4,3,3,4,8,7,6,7,7,5,7,No
1576,59,Male,Married,Human Resources,Manager,Medical,3,Travel_Rarely,27,11409,14,1,No,4,1,2,1,3,2,5,3,37,3,37,10,11,11,No
1577,33,Female,Single,Sales,Sales Executive,Human Resources,5,Travel_Rarely,20,5017,23,1,No,3,1,2,2,3,1,1,3,15,4,15,1,2,14,No
1578,25,Male,Married,Human Resources,Manager,Life Sciences,2,Travel_Frequently,7,11451,21,2,No,1,3,1,4,3,2,1,7,7,1,7,7,8,0,No
1579,18,Male,Single,Research & Development,Manager,Medical,2,Travel_Rarely,25,11278,20,2,No,1,1,4,3,3,1,1,9,7,5,0,0,1,0,No
1580,22,Male,Married,Sales,Sales Representative,Technical Degree,2,Travel_Rarely,24,11996,12,2,Yes,3,1,3,4,3,1,3,3,25,3,4,4,5,4,No
1581,20,Male,Married,Research & Development,Healthcare Representative,Medical,5,Travel_Frequently,8,2134,25,1,Yes,2,3,4,1,3,1,1,1,9,1,2,0,1,2,Yes
1582,18,Male,Single,Human Resources,Human Resources,Technical Degree,5,Travel_Frequently,9,6119,20,0,No,1,1,2,2,3,1,4,1,33,4,0,0,1,0,Yes
1583,21,Male,Single,Research & Development,Healthcare Representative,Marketing,2,Non-Travel,14,6694,23,1,Yes,2,1,1,1,3,1,1,0,35,5,3,3,0,2,No
1584,57,Male,Divorced,Sales,Sales Executive,Life Sciences,5,Non-Travel,5,5164,19,2,No,3,3,1,4,3,2,3,4,33,1,33,8,2,11,Yes
1585,52,Male,Divorced,Research & Development,Healthcare Representative,Life Sciences,4,Travel_Rarely,21,19730,13,3,No,3,1,1,1,3,3,2,5,28,2,28,5,2,6,No
1586,49,Female,Married,Sales,Manager,Technical Degree,4,Non-Travel,19,6039,25,2,No,1,2,2,1,3,2,1,8,28,6,23,14,7,4,No
1587,59,Female,Married,Sales,Manager,Human Resources,5,Travel_Rarely,21,15631,19,0,Yes,3,3,4,2,3,3,2,4,21,3,21,15,4,0,Yes
1588,51,Female,Single,Sales,Sales Representative,Other,5,Travel_Frequently,16,11442,23,1,No,4,4,1,3,3,3,5,5,4,6,1,1,0,0,Yes
1589,42,Male,Married,Sales,Manager,Human Resources,1,Travel_Rarely,24,9252,17,3,Yes,4,1,3,4,3,4,3,5,26,0,5,5,6,5,No
1590,27,Female,Divorced,Sales,Sales Executive,Marketing,1,Travel_Rarely,12,18721,16,3,No,1,4,1,2,3,3,1,2,9,1,9,8,3,7,Yes
1591,38,Female,Single,Sales,Manager,Technical Degree,3,Non-Travel,21,18568,21,0,No,4,1,4,3,4,2,5,3,28,5,20,11,6,10,No
1592,56,Female,Married,Research & Development,Research Scientist,Marketing,3,Travel_Rarely,4,2551,22,1,No,2,2,2,1,3,4,5,0,15,5,15,15,4,13,No
1593,44,Male,Single,Sales,Sales Representative,Technical Degree,3,Travel_Rarely,8,13625,21,3,No,1,3,3,3,4,1,2,3,32,3,26,19,9,12,No
1594,44,Male,Divorced,Sales,Manager,Marketing,2,Travel_Rarely,7,2629,13,2,Yes,1,4,3,1,3,1,4,0,29,3,13,11,12,11,No
1595,19,Male,Divorced,Research & Development,Laboratory Technician,Technical Degree,4,Travel_Rarely,15,18910,21,0,No,2,3,1,1,3,3,4,4,35,6,1,1,2,1,No
1596,58,Male,Divorced,Research & Development,Laboratory Technician,Life Sciences,2,Travel_Rarely,6,2361,17,3,Yes,4,4,4,2,4,1,4,7,27,5,27,11,5,3,No
1597,30,Male,Married,Research & Development,Manager,Marketing,5,Travel_Rarely,5,5370,25,0,No,4,1,1,1,3,1,4,7,12,5,12,8,9,2,Yes
1598,26,Female,Married,Sales,Manager,Marketing,1,Travel_Rarely,14,6283,21,1,Yes,4,2,3,2,3,4,3,4,22,5,8,8,9,5,No
1599,53,Female,Married,Sales,Sales Executive,Technical Degree,5,Travel_Rarely,21,8610,24,1,No,1,4,1,3,3,2,1,9,8,1,8,4,3,4,No
1600,39,Male,Married,Sales,Manager,Medical,5,Travel_Frequently,13,11558,13,1,No,1,4,4,3,4,1,1,1,31,5,21,2,1,10,No
1601,59,Male,Married,Sales,Sales Executive,Medical,1,Travel_Rarely,10,15924,23,2,No,4,2,2,1,3,1,3,5,31,0,31,1,2,8,No
1602,43,Female,Married,Sales,Sales Executive,Life Sciences,5,Travel_Rarely,18,15839,21,3,No,3,2,3,2,3,2,2,0,5,5,4,4,5,2,No
1603,29,Male,Divorced,Sales,Sales Executive,Human Resources,3,Non-Travel,29,12949,16,1,No,4,2,4,1,3,4,1,6,12,0,11,9,1,8,No
1604,34,Male,Divorced,Sales,Sales Executive,Human Resources,1,Travel_Rarely,4,11626,18,2,Yes,2,2,1,2,3,4,5,3,14,1,4,4,1,4,No
1605,31,Female,Married,Sales,Sales Executive,Life Sciences,5,Travel_Rarely,8,2993,15,1,No,1,2,3,2,3,1,1,4,29,3,13,8,9,2,No
1606,31,Male,Divorced,Research & Development,Research Scientist,Human Resources,3,Travel_Frequently,24,1869,21,1,Yes,2,3,1,2,3,3,3,5,11,0,9,9,10,9,Yes
1607,51,Female,Single,Sales,Manager,Other,3,Travel_Frequently,11,2014,21,3,No,2,1,1,3,3,2,2,0,39,1,33,10,1,11,No
1608,37,Female,Married,Research & Development,Research Scientist,Other,4,Travel_Frequently,17,11103,23,2,No,1,1,2,2,3,4,1,8,34,5,14,8,0,14,Yes
1609,28,Female,Single,Research & Development,Manager,Other,3,Non-Travel,18,17986,13,1,No,3,4,1,3,3,1,3,9,27,1,6,6,7,3,No
1610,33,Male,Married,Research & Development,Healthcare Representative,Other,2,Travel_Rarely,21,13013,16,2,No,4,2,1,2,3,4,5,3,15,5,15,4,5,9,Yes
1611,48,Male,Married,Sales,Sales Representative,Technical Degree,1,Non-Travel,25,1690,25,2,No,2,3,4,3,3,1,4,7,6,6,2,2,3,2,No
1612,23,Male,Divorced,Research & Development,Laboratory Technician,Medical,1,Non-Travel,26,17873,18,1,No,1,3,1,4,3,2,5,4,15,1,5,3,2,5,No
1613,36,Male,Single,Research & Development,Laboratory Technician,Life Sciences,1,Travel_Frequently,11,11748,20,1,Yes,2,4,2,3,3,3,5,7,21,3,9,1,2,8,Yes
1614,54,Male,Divorced,Sales,Sales Executive,Technical Degree,5,Travel_Rarely,16,9024,13,0,No,4,2,1,3,3,2,2,0,27,0,27,18,6,12,No
1615,21,Female,Married,Research & Development,Laboratory Technician,Other,5,Travel_Frequently,12,17678,22,3,No,3,1,1,1,3,4,1,7,3,6,3,0,0,3,No
1616,21,Female,Single,Human Resources,Manager,Life Sciences,2,Travel_Rarely,13,6488,23,1,No,3,2,1,2,3,4,4,3,21,3,3,0,1,3,No
1617,37,Female,Married,Sales,Sales Executive,Medical,3,Travel_Frequently,27,12035,24,0,No,3,3,3,4,3,4,3,1,30,2,19,11,4,5,No
1618,27,Male,Divorced,Sales,Sales Executive,Human Resources,5,Travel_Rarely,16,19257,21,3,Yes,1,2,2,1,3,3,4,5,36,5,5,5,4,5,Yes
1619,41,Female,Married,Research & Development,Healthcare Representative,Technical Degree,3,Travel_Frequently,23,13855,21,1,No,1,1,3,2,3,2,1,1,21,0,11,0,0,11,No
1620,52,Male,Married,Research & Development,Healthcare Representative,Medical,3,Travel_Rarely,26,3817,15,2,No,3,1,2,4,3,1,2,4,34,3,34,13,3,11,No
1621,43,Male,Divorced,Sales,Sales Executive,Life Sciences,5,Travel_Rarely,21,5458,19,3,Yes,4,4,2,4,3,2,1,1,12,0,12,10,9,12,No
1622,54,Female,Married,Sales,Sales Representative,Marketing,5,Non-Travel,1,6307,24,2,No,4,3,4,4,4,2,3,2,28,2,28,6,0,17,No
1623,55,Male,Single,Research & Development,Laboratory Technician,Technical Degree,2,Travel_Rarely,16,9933,24,0,No,1,2,3,2,3,3,4,5,18,4,18,1,2,6,No
1624,38,Male,Divorced,Research & Development,Manager,Life Sciences,4,Travel_Rarely,15,19425,20,1,No,3,2,2,4,3,2,5,0,19,5,2,2,3,2,No
1625,57,Female,Married,Research & Development,Healthcare Representative,Life Sciences,1,Travel_Rarely,6,18063,25,0,No,4,4,2,4,3,4,1,5,23,5,7,7,8,7,No
1626,56,Male,Divorced,Research & Development,Manager,Medical,5,Travel_Frequently,12,11659,25,1,No,4,4,4,1,4,3,2,2,30,1,7,7,0,3,No
1627,38,Female,Married,Research & Development,Research Scientist,Life Sciences,5,Travel_Rarely,8,6738,20,1,No,4,4,3,3,3,4,2,6,19,5,19,14,11,0,No
1628,27,Male,Divorced,Research & Development,Laboratory Technician,Technical Degree,3,Travel_Rarely,7,6668,13,2,No,1,3,1,2,3,4,4,1,4,5,3,3,4,3,Yes
1629,55,Female,Divorced,Sales,Sales Representative,Other,4,Travel_Rarely,2,15427,23,0,No,3,2,4,3,3,2,5,5,20,3,20,9,6,2,No
1630,21,Male,Single,Sales,Manager,Technical Degree,5,Travel_Frequently,12,8697,22,2,Yes,2,4,2,1,3,1,3,7,3,6,2,2,3,2,No
1631,37,Male,Divorced,Research & Development,Laboratory Technician,Life Sciences,4,Travel_Rarely,21,17446,21,2,No,3,3,3,3,3,2,5,0,34,5,7,2,2,0,No
1632,34,Male,Single,Research & Development,Laboratory Technician,Medical,1,Travel_Rarely,14,8829,12,2,No,3,2,2,4,3,1,4,8,33,5,16,16,6,11,No
1633,24,Female,Divorced,Research & Development,Healthcare Representative,Technical Degree,3,Travel_Rarely,16,11751,21,0,No,1,1,4,4,3,3,5,4,6,2,6,6,2,6,No
1634,21,Female,Divorced,Research & Development,Manager,Marketing,2,Travel_Rarely,11,14450,23,1,No,4,4,4,2,4,3,4,4,19,6,3,3,1,1,No
1635,46,Female,Married,Sales,Sales Representative,Other,1,Non-Travel,20,8352,24,1,No,4,3,3,2,3,3,5,4,8,2,2,2,3,2,No
1636,31,Female,Married,Research & Development,Manager,Human Resources,4,Travel_Frequently,9,14516,18,0,Yes,1,2,4,2,3,4,1,5,8,0,8,5,6,6,No
1637,20,Female,Married,Research & Development,Research Scientist,Medical,4,Travel_Rarely,10,9326,24,1,No,1,2,4,1,3,4,2,1,4,0,2,2,3,2,No
1638,41,Male,Divorced,Sales,Sales Executive,Medical,1,Travel_Rarely,17,4644,24,0,Yes,1,4,1,2,3,3,4,5,37,5,12,10,11,1,Yes
1639,54,Female,Divorced,Sales,Manager,Human Resources,4,Travel_Rarely,12,9003,24,0,No,1,4,2,1,3,2,4,3,34,5,6,6,7,0,No
1640,33,Male,Single,Research & Development,Research Scientist,Human Resources,2,Travel_Frequently,6,4278,17,1,No,1,2,1,4,3,4,2,7,30,1,14,11,2,14,Yes
1641,21,Male,Single,Sales,Sales Executive,Technical Degree,2,Travel_Rarely,19,8296,22,3,No,2,3,1,3,3,4,3,8,12,0,3,3,4,3,Yes
1642,41,Male,Single,Sales,Manager,Life Sciences,4,Travel_Frequently,11,4074,19,2,No,3,1,3,4,4,2,4,8,25,3,23,3,4,17,No
1643,51,Male,Married,Sales,Sales Representative,Life Sciences,4,Travel_Rarely,9,14261,25,0,No,3,2,4,4,3,4,1,7,33,5,33,15,11,7,No
1644,47,Female,Married,Sales,Sales Representative,Marketing,2,Travel_Rarely,21,12173,14,0,Yes,3,3,2,4,3,2,5,2,31,3,21,19,11,11,Yes
1645,35,Male,Single,Sales,Sales Executive,Other,4,Travel_Rarely,29,9312,13,3,No,4,4,2,2,3,1,1,9,17,5,17,5,0,10,No
1646,36,Female,Divorced,Research & Development,Healthcare Representative,Life Sciences,5,Non-Travel,6,2637,20,0,No,2,2,2,2,4,2,4,3,18,3,18,8,5,8,No
1647,48,Female,Married,Research & Development,Laboratory Technician,Marketing,3,Non-Travel,27,14652,15,0,No,3,4,4,2,3,1,3,0,15,4,0,0,1,0,No
1648,36,Male,Married,Research & Development,Healthcare Representative,Marketing,5,Travel_Rarely,25,6103,21,1,No,4,1,2,3,3,4,4,8,9,3,9,5,6,6,No
1649,36,Female,Single,Research & Development,Laboratory Technician,Medical,4,Travel_Rarely,25,18028,11,1,No,2,4,2,2,4,1,3,4,15,6,15,15,1,15,No
1650,39,Female,Married,Research & Development,Laboratory Technician,Medical,4,Travel_Rarely,24,3032,15,3,No,2,1,4,1,3,2,2,5,9,0,7,7,7,7,Yes
1651,41,Male,Single,Sales,Manager,Other,3,Travel_Frequently,25,3761,23,0,Yes,4,4,3,4,3,1,5,2,23,5,23,12,13,1,No
1652,29,Female,Married,Research & Development,Healthcare Representative,Technical Degree,4,Travel_Rarely,16,16195,23,2,No,2,4,2,3,3,3,1,9,11,0,11,11,4,11,No
1653,47,Male,Divorced,Research & Development,Manager,Human Resources,3,Travel_Rarely,20,19452,13,1,No,4,1,4,3,4,2,3,7,24,6,24,13,2,11,No
1654,55,Male,Divorced,Research & Development,Laboratory Technician,Human Resources,2,Travel_Rarely,16,17625,11,2,No,3,4,1,3,3,2,1,6,38,6,16,1,2,8,No
1655,48,Male,Married,Research & Development,Healthcare Representative,Other,3,Travel_Frequently,6,3668,13,2,No,4,3,4,3,3,1,2,0,26,3,25,18,6,10,Yes
1656,53,Male,Single,Sales,Manager,Marketing,3,Travel_Rarely,5,15638,15,3,Yes,2,4,1,3,3,4,4,9,23,2,13,2,3,4,Yes
1657,36,Male,Married,Sales,Manager,Other,5,Travel_Rarely,21,16954,15,3,Yes,3,2,4,1,3,4,3,4,18,2,18,1,2,6,No
1658,53,Male,Single,Research & Development,Laboratory Technician,Human Resources,4,Travel_Rarely,4,18186,25,0,Yes,3,4,2,4,4,2,5,9,22,6,22,1,2,0,No
1659,47,Male,Married,Research & Development,Manager,Marketing,2,Travel_Frequently,2,13356,20,3,No,1,3,3,3,3,2,3,8,18,2,5,5,6,4,Yes
1660,50,Female,Divorced,Research & Development,Research Scientist,Human Resources,1,Travel_Rarely,28,1195,22,1,Yes,1,2,3,4,3,1,4,5,7,5,4,3,1,4,No
1661,35,Female,Divorced,Research & Development,Manager,Technical Degree,3,Travel_Rarely,6,3187,18,0,No,2,3,2,2,4,2,4,7,35,1,17,16,4,12,Yes
1662,45,Male,Married,Human Resources,Manager,Medical,1,Travel_Rarely,9,12707,21,0,No,4,2,1,3,3,2,5,9,17,4,17,5,6,10,No
1663,28,Male,Married,Research & Development,Healthcare Representative,Medical,4,Travel_Rarely,28,3330,11,2,No,4,4,4,3,3,4,5,0,32,3,10,6,7,7,No
1664,50,Male,Married,Sales,Sales Representative,Marketing,3,Travel_Rarely,17,4606,17,2,No,2,3,2,4,4,2,2,9,31,1,13,13,12,1,No
1665,34,Female,Divorced,Sales,Manager,Other,1,Non-Travel,14,1060,15,2,Yes,3,4,4,3,3,1,1,6,27,2,16,5,6,14,No
1666,23,Male,Divorced,Sales,Sales Representative,Human Resources,5,Travel_Rarely,7,15387,13,0,Yes,2,2,2,3,3,2,3,2,39,3,5,5,0,5,No
1667,21,Male,Single,Sales,Sales Executive,Life Sciences,1,Travel_Rarely,22,4927,14,3,No,2,3,2,3,3,2,2,8,9,1,3,3,4,3,Yes
1668,37,Male,Married,Sales,Sales Representative,Technical Degree,5,Travel_Rarely,19,7296,13,3,Yes,3,1,4,1,3,2,1,5,32,0,19,3,0,1,No
1669,44,Female,Married,Sales,Manager,Human Resources,2,Travel_Rarely,1,14622,18,3,No,4,3,3,1,4,3,2,4,26,2,26,4,2,14,No
1670,32,Male,Divorced,Sales,Sales Executive,Life Sciences,4,Travel_Rarely,29,15125,14,0,No,2,4,3,3,3,2,5,7,20,1,8,8,2,5,No
1671,23,Male,Married,Sales,Manager,Technical Degree,1,Non-Travel,20,3591,13,0,No,4,1,1,1,3,1,5,7,5,5,5,5,6,4,Yes
1672,31,Female,Single,Research & Development,Laboratory Technician,Technical Degree,3,Travel_Rarely,25,13127,12,0,Yes,2,1,4,2,3,4,4,2,13,0,13,13,6,2,Yes
1673,28,Female,Married,Sales,Manager,Medical,4,Non-Travel,15,16748,13,0,No,3,2,1,3,3,4,3,1,20,2,10,10,5,10,No
1674,56,Female,Divorced,Research & Development,Manager,Marketing,1,Travel_Rarely,18,7121,17,0,No,3,1,2,2,3,3,3,1,27,4,27,0,1,10,No
